name,genre,artist,song,danceability,energy,liveness,valence
spotify/123182,Reggae,Santaferia,Algún Día Volveras,0.5739657002341746,0.5444972967916437,-1.5854685783775473,0.9112933188179686
spotify/131170,Reggae,Natiruts,Quero Ser Feliz Também - Ao Vivo,1.1546249663472905,-0.041853656317794,1.920059293603097,1.1746492389593506
spotify/134516,Reggae,Jireel,Alla Mina,0.8484591714876473,0.4105776346617106,-1.3060100558618808,0.9037688639567862
spotify/122760,Reggae,Cultura Profética,Ilegal,1.5346928496213297,0.092066005812139,-0.7951744630175102,1.2197959681264448
spotify/138916,Reggaeton,Anuel Aa,Secreto,1.4291184376007635,0.8738672766247234,-0.2557867851872352,0.9827756399992006
spotify/138915,Reggaeton,Bad Bunny,MIA (feat. Drake),1.4819056436110465,-0.0816676099239904,-0.6785849347301816,-1.0789249919647623
spotify/138917,Reggaeton,Ozuna,Baila Baila Baila,1.476626923010018,0.6965142105607574,0.3663469280308771,0.3319102945069277
spotify/138930,Reggaeton,J Balvin,Reggaeton,1.1123952015390637,0.6458419059710528,-0.651954031286133,0.4033926156881601
spotify/138926,Reggaeton,Karol G,Créeme,0.9434761423061572,1.1236093492454098,-0.538297325299487,0.8924821816650127
spotify/138936,Reggaeton,Brytiago,Asesina - Remix,1.5241354084192729,0.4648693895792508,1.2232345777655056,0.2679524281868777
spotify/138972,Reggaeton,Cauty,Ta To Gucci (Remix),1.0226569513215822,0.3128524758101375,-0.625845336216728,0.8661465896508744
spotify/138989,Reggaeton,Kevin Roldan,PPP,1.3182653049791686,0.3200913764658096,-0.4004328298881782,1.0053490045827476
spotify/138957,Reggaeton,Manuel Turizo,Esclavo de Tus Besos,1.418560996398707,0.3960998333503664,0.6961913094262304,0.2905257927704247
spotify/138960,Reggaeton,Nicky Jam,X,0.3100296701827581,0.7652837667896422,0.9405481729752276,1.0015867771521565
spotify/166057,Rock,Panic! At The Disco,High Hopes,0.2255701405663048,1.239431759736163,-1.2594345326514764,0.8887199542344215
spotify/166066,Rock,Imagine Dragons,Bad Liar,-0.8090590972352467,0.273038522203941,1.069626449212472,-1.362220717488278
spotify/166147,Rock,Jason Mraz,I'm Yours,0.7903932448763362,-0.3784625368065456,-0.6002387626904392,1.0279223691662946
spotify/166065,Rock,Toto,Africa,0.7112124358609112,-0.6824963643447728,-1.6397123638542654,1.0805935531945712
spotify/166082,Rock,AC/DC,Highway to Hell,0.1938978169601348,1.2720068126866877,-0.0731033840272932,-0.0856969502886927
spotify/166072,Rock,Twenty One Pilots,Stressed Out,1.0437718337256954,0.273038522203941,-1.3409366691603906,0.7645664490249127
spotify/166141,Rock,Train,"Hey, Soul Sister",0.7217698770629679,1.1742816538351144,-0.9197332679479168,1.3176138813218154
spotify/166239,Rock,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,0.8220655684825056,0.5408778464638077,-0.4224416084312167,1.618592075769109
spotify/166248,Rock,R.E.M.,Losing My Religion,0.7112124358609112,1.0403619917051807,-0.751846319462414,1.445529613961915
spotify/166058,Rock,Queen,Bohemian Rhapsody - Remastered 2011,-0.7351570088208501,-0.5992490068045438,0.647412932296341,-0.8193312992539716
spotify/156563,Ska,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,0.9065250980989588,0.3997192836782025,1.1193415867543142,1.9496680896611325
spotify/156496,Ska,Sublime,Santeria,0.7692783624722228,0.7363281641669538,0.1753359625181164,0.4598260271470273
spotify/156735,Ska,Los Auténticos Decadentes,Amor (Ft. Mon Laferte) - Mtv Unplugged,0.3205871113848147,0.9281590315422636,2.3710709111249564,0.9150555462485592
spotify/156590,Ska,Maldita Vecindad Y Los Hijos Del 5to. Patio,Kumbala,0.9804271865133556,-0.700593615983953,-0.9523697250135984,0.3093369299233806
spotify/156584,Ska,Panteon Rococo,La Dosis Perfecta,0.7270485976639962,0.75804486613397,-2.018155589404472,1.960954771952906
spotify/156736,Ska,Los Pericos,Runaway,0.7376060388660529,0.6132668530205284,1.7727486476803282,1.3815717476418654
spotify/156619,Ska,Los Cafres,Tus Ojos,1.671939585248066,-0.2952151792663168,-2.169935878697628,1.3928584299336384
spotify/156615,Ska,The Jam,Town Called Malice,0.0883234049395688,1.2864846139980315,-1.1401158729048977,1.264942697293539
spotify/156617,Ska,The Stranglers,Golden Brown,0.1358318903488238,-0.6463018610664124,-0.2363484722806905,0.580217304925945
spotify/157890,Ska,Intoxicados,Nunca quise,0.9170825393010156,0.8159560713793467,-0.1342321874069485,1.614829848338518
spotify/191939,Soul,John Legend,All of Me,-0.6031889937951421,-1.0770164500789008,-0.2955360290908295,-0.4280596464724895
spotify/191948,Soul,Rag'n'Bone Man,Human,0.3469807143899564,0.5264000451524635,0.0015797849149715,0.4109170705493424
spotify/191958,Soul,Leona Lewis,Bleeding Love,0.5370146560269763,0.3418080784328258,-0.1613144929593241,-0.826855754115154
spotify/191942,Soul,The Temptations,My Girl,0.2255701405663048,-0.5160016492643151,-0.6907448437744523,0.8586221347896921
spotify/191940,Soul,Marvin Gaye,Ain't No Mountain High Enough - Mono,0.4419976852084664,0.9100617799030832,-0.1889591008955638,1.4568162962536886
spotify/191965,Soul,"Earth, Wind & Fire",September,0.8484591714876473,0.8955839785917395,0.1394442803262803,2.0136259559811824
spotify/191992,Soul,Blackstreet,No Diggity,1.7511203942634912,0.3056135751544654,0.724623011446186,0.8473354524979185
spotify/191953,Soul,Frank Ocean,Nights,-0.3709252873498956,-0.0490925569734661,-0.5024700305825146,-0.0819347228581016
spotify/191973,Soul,Amy Winehouse,Back To Black,-0.2442359929252159,0.5915501510535122,-0.6880330286085999,-0.4130107367501248
spotify/191944,Soul,GASHI,My Year,1.6138736586367546,0.8919645282639036,0.5967794251729022,0.9790134125686094
spotify/197505,Soundtrack,Hans Zimmer,Time,-1.6642118346018355,-1.714401652810827,-0.8521617977029053,-1.522491606031462
spotify/197504,Soundtrack,Max Richter,A Catalogue Of Afternoons,-2.176247732901583,-1.6981141263355648,-0.7546914076948581,-1.1654562228683596
spotify/197517,Soundtrack,Dario Marianelli,A Game of Badminton,-0.8512888620434733,-2.0178563682966004,-0.8941881048443945,-0.3264795058465279
spotify/197503,Soundtrack,Thomas Newman,Nemo Egg (Main Title),-1.790901129026515,-1.9008033446943828,-0.6388356908265878,-1.4547715122808211
spotify/197582,Soundtrack,Thomas Bergersen,Heart of Courage,-0.7034846852146801,0.1065438071234832,-0.5627292178619112,-0.9510092593246628
spotify/197544,Soundtrack,Alexandre Desplat,The Imitation Game,-1.1521759363020878,-0.9177606356541153,-0.5504572343437578,-1.4506330621071706
spotify/197526,Soundtrack,Justin Hurwitz,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",-0.3181380813396126,-1.3376168736830956,-0.4335839394464576,-1.2444629989107745
spotify/197531,Soundtrack,Alan Silvestri,The Avengers,-0.5292869053807455,-0.0056591530394336,0.1610951766507472,-0.8456668912681099
spotify/197523,Soundtrack,Dustin O'Halloran,Home,-1.104667450892833,-1.767245627597233,0.9603330954857549,-1.5288873926634672
spotify/197553,Soundtrack,James Newton Howard,The Hanging Tree,-1.4847353341668723,-1.7248980587615514,0.2643640266569887,-1.2632741360637303
spotify/207149,World,Cory Asbury,Reckless Love,0.1886190963591065,0.446772137940071,-0.7154029704358288,-0.8005201621010157
spotify/207150,World,Elevation Worship,O Come to the Altar (Live),-1.479456613565844,0.0088186482719101,2.0051563529623992,-1.1014983565483096
spotify/207155,World,Aphex Twin,Avril 14th,0.1147170079447104,-1.9388075731366607,-0.7071327526293577,-0.2813327766794338
spotify/207275,World,Manu Chao,Me Gustas Tu,0.6373103474465146,0.6494613562988889,0.3966785536638914,1.742745580978618
spotify/207153,World,Mosaic MSC,Tremble - Live,-1.0941100096907763,0.4359137869565628,0.1894260494111659,-1.0638760822423978
spotify/207160,World,Steffany Gretzinger,King of My Heart (Live),-0.5187294641786888,-0.1178621132023508,-0.5504572343437578,-0.1872770909146543
spotify/207163,World,Harold Budd,Olancha Farewell,-1.7961798496275436,-2.007685712875381,-0.5876178076629679,-1.473958872176836
spotify/207151,World,Hillsong UNITED,Oceans (Where Feet May Fail),-1.447784289959674,-0.7259297682788053,-0.5627292178619112,-1.4626721898850623
spotify/207166,World,Brian McBride,Overture (For Other Halfs),-2.09178820328513,-1.9203483764646967,-0.538297325299487,-1.541302743184418
spotify/207172,World,Bethel Music,Raise a Hallelujah (Live),-0.4448273757642922,1.1018926472783934,-0.2755130835574699,-0.5785487436961366
spotify/1412,Alternative,The Raconteurs,"Steady, As She Goes",-0.0647594924902527,0.0594909528616146,-0.5627292178619112,0.3469592042292924
spotify/167306,Comedy,Bo Burnham,Sad,-0.7559497725199945,0.2798021560447082,2.175170397411244,-0.3334776660937649
spotify/167311,Comedy,Daniel Tosh,Goldenrod,0.4999863733028934,1.365648997796159,1.737056737180244,-0.5441478118702117
spotify/1296,Alternative,Saliva,Click Click Boom,0.3838914354537188,1.35117103990614,0.1748204429063152,0.2007216321250821
spotify/1235,Alternative,Puddle Of Mudd,She Hates Me,0.2308571991979886,0.6743265085477355,2.021744382732656,0.5242507845674823
spotify/10672,Alternative,Miranda!,Perfecta,0.5896960980045284,0.5983172296251338,0.943722835058275,1.483552341228088
spotify/1156,Alternative,Five Finger Death Punch,Bad Company,0.1094852187193066,1.173816055753403,-0.7997333041498009,-1.033203507422677
spotify/27764,Anime,Nightmare,the WORLD,-0.0277178896478996,1.23896686625849,0.915616249918709,1.1600231887856878
spotify/27748,Anime,Yuki Hayashi,You Say Run,-0.9406462645527724,1.3946049135761978,-0.170850707003498,-0.3297156992048998
spotify/28452,Anime,Sheena Ringo,丸ノ内サディスティック,-0.5870844083757408,1.2824007399285482,-0.5629660973761714,0.8063983012323666
spotify/27785,Anime,MADKID,RISE,-0.3496174900478839,1.3403125714886257,1.377300819776386,0.5242507845674823
spotify/27804,Anime,Aimer,Kataomoi,0.4366618617487982,-0.1002442385682995,0.9277346775570114,1.3067398974514275
spotify/45856,Blues,"Bobby ""Blue"" Bland",Ain't No Love In The Heart Of The City - Single Version,-0.1121505717200267,-0.64678714891653,-0.7059422450153637,1.1788330232300135
